,team_name,opponent_name,conference,home,away,neutral,offensive_efficiency,adjusted_offensive_efficiency
8784,Western Carolina Catamounts,VMI Keydets,Southern,1,0,0,1.24381,1.1180110335800262
8785,Ball State Cardinals,Central Michigan Chippewas,MAC,0,0,1,1.09342,1.0596082775098203
8786,Central Michigan Chippewas,Ball State Cardinals,MAC,0,0,1,1.5243,1.4557948161476038
8787,Idaho State Bengals,Montana State Bobcats,Big Sky,0,1,0,0.87577,0.8130451097480831
8788,Montana State Bobcats,Idaho State Bengals,Big Sky,1,0,0,1.07836,0.996213852505284
8789,Texas A&M-Corpus Christi Islanders,Incarnate Word Cardinals,Southland,0,1,0,1.04969,0.9940974403168751
8790,Incarnate Word Cardinals,Texas A&M-Corpus Christi Islanders,Southland,1,0,0,1.16229,1.1212100662972069
8791,Winthrop Eagles,Longwood Lancers,Big South,0,1,0,1.26772,1.1884571320743427
8792,Longwood Lancers,Winthrop Eagles,Big South,1,0,0,0.86366,0.8385787061348895
8793,Little Rock Trojans,Troy Trojans,Sun Belt,0,1,0,1.08078,1.0596310543180727
8794,Troy Trojans,Little Rock Trojans,Sun Belt,1,0,0,0.99763,0.9262481131027999
8795,Tennessee State Tigers,Jacksonville State Gamecocks,OVC,0,1,0,0.89184,0.8360954430290952
8796,Jacksonville State Gamecocks,Tennessee State Tigers,OVC,1,0,0,0.99534,0.934678911044479
8797,Sam Houston Bearkats,Central Arkansas Bears,Southland,0,1,0,1.08701,0.976368465717251
8798,Central Arkansas Bears,Sam Houston Bearkats,Southland,1,0,0,0.65573,0.7383802801223757
8799,Southern Miss Golden Eagles,Charlotte 49ers,CUSA,0,1,0,0.68826,0.6631975024042649
8800,Charlotte 49ers,Southern Miss Golden Eagles,CUSA,1,0,0,1.13642,1.0371447524462702
8801,Mississippi Valley State Delta Devils,Prairie View A&M Panthers,SWAC,0,1,0,0.92249,1.0100930606140848
8802,Prairie View A&M Panthers,Mississippi Valley State Delta Devils,SWAC,1,0,0,1.04966,0.9712576398700871
8803,Howard Bison,Savannah State Tigers,MEAC,0,1,0,0.82882,0.8855379055678769
8804,Savannah State Tigers,Howard Bison,MEAC,1,0,0,0.79466,0.870201716875975
8805,Maryland Eastern Shore Hawks,South Carolina State Bulldogs,MEAC,0,1,0,1.22804,1.2561731297039616
8806,South Carolina State Bulldogs,Maryland Eastern Shore Hawks,MEAC,1,0,0,0.9126,0.9128137680498832
8807,UNLV Rebels,New Mexico Lobos,Mountain West,0,1,0,1.26464,1.3188645612857244
8808,New Mexico Lobos,UNLV Rebels,Mountain West,1,0,0,1.14691,1.1630359179585315
8809,Air Force Falcons,Colorado State Rams,Mountain West,0,1,0,0.86155,0.9090857687474391
8810,Colorado State Rams,Air Force Falcons,Mountain West,1,0,0,1.07355,0.9918519290182392
8811,North Texas Mean Green,Florida International Panthers,CUSA,0,1,0,1.18218,1.1821166562816228
8812,Florida International Panthers,North Texas Mean Green,CUSA,1,0,0,0.95754,0.9426638742082329
8813,Cornell Big Red,Brown Bears,Ivy,0,1,0,1.01414,0.97976466424126
8814,Brown Bears,Cornell Big Red,Ivy,1,0,0,1.02867,1.0045537831490061
8815,Virginia Tech Hokies,NC State Wolfpack,ACC,0,1,0,1.07829,1.0543643859811838
8816,NC State Wolfpack,Virginia Tech Hokies,ACC,1,0,0,1.38648,1.2497901452750635
8817,Santa Clara Broncos,Loyola Marymount Lions,WCC,0,1,0,1.18834,1.061927369826242
8818,Loyola Marymount Lions,Santa Clara Broncos,WCC,1,0,0,1.07794,0.9602726543302915
8819,Alabama A&M Bulldogs,Southern Jaguars,SWAC,0,1,0,1.06603,1.1707111765476668
8820,Southern Jaguars,Alabama A&M Bulldogs,SWAC,1,0,0,1.16532,1.1213434257434856
8821,California Golden Bears,Stanford Cardinal,Pac-12,0,1,0,1.00477,0.9787184227599118
8822,Stanford Cardinal,California Golden Bears,Pac-12,1,0,0,1.20347,1.1812279977561275
8823,Grambling Tigers,Jackson State Tigers,SWAC,0,1,0,0.6069,0.699419205690807
8824,Jackson State Tigers,Grambling Tigers,SWAC,1,0,0,1.27464,1.1874818828765936
8825,Delaware State Hornets,Hampton Pirates,MEAC,0,1,0,1.11328,1.1969086700917084
8826,Hampton Pirates,Delaware State Hornets,MEAC,1,0,0,1.10254,1.0881298503748895
8827,Alabama State Hornets,Alcorn State Braves,SWAC,0,0,1,1.14914,1.1116677250435423
8828,Alcorn State Braves,Alabama State Hornets,SWAC,0,0,1,0.97041,1.0471862090144575
8829,Manhattan Jaspers,Siena Saints,MAAC,0,0,1,1.12857,1.0476643797769427
8830,Siena Saints,Manhattan Jaspers,MAAC,0,0,1,1.03774,1.0819491345954824
8831,St. Bonaventure Bonnies,Saint Joseph's Hawks,A-10,0,1,0,1.02239,1.0495500175513794
8832,Saint Joseph's Hawks,St. Bonaventure Bonnies,A-10,1,0,0,0.86231,0.8410233277631615
8833,Detroit Mercy Titans,Youngstown State Penguins,Horizon,0,1,0,1.29429,1.1826129041615172
8834,Youngstown State Penguins,Detroit Mercy Titans,Horizon,1,0,0,1.07294,1.04591766192208
8835,Binghamton Bearcats,Stony Brook Seawolves,AM. EAST,0,1,0,0.87762,0.9726653279792463
8836,Stony Brook Seawolves,Binghamton Bearcats,AM. EAST,1,0,0,1.09794,1.0744521731743772
8837,Nicholls Colonels,Stephen F. Austin Lumberjacks,Southland,0,1,0,1.04835,1.119813501173084
8838,Stephen F. Austin Lumberjacks,Nicholls Colonels,Southland,1,0,0,1.28049,1.2266572813039427
8839,McNeese Cowboys,Lamar Cardinals,Southland,0,1,0,0.95516,0.9252438571154596
8840,Lamar Cardinals,McNeese Cowboys,Southland,1,0,0,1.07198,0.9822191977090063
8841,Rice Owls,Florida Atlantic Owls,CUSA,0,1,0,1.20095,1.1605213714544997
8842,Florida Atlantic Owls,Rice Owls,CUSA,1,0,0,1.10373,1.0725464115596577
8843,Princeton Tigers,Harvard Crimson,Ivy,0,1,0,0.95741,1.043600558839486
8844,Harvard Crimson,Princeton Tigers,Ivy,1,0,0,1.08939,1.0209787956873473
8845,Pennsylvania Quakers,Dartmouth Big Green,Ivy,0,1,0,1.04843,1.0592264509310794
8846,Dartmouth Big Green,Pennsylvania Quakers,Ivy,1,0,0,1.1663,1.0943385900775988
8847,Columbia Lions,Yale Bulldogs,Ivy,0,1,0,1.01697,1.0953956998872085
8848,Yale Bulldogs,Columbia Lions,Ivy,1,0,0,0.89737,0.8416834658657021
8849,Fordham Rams,Davidson Wildcats,A-10,0,1,0,0.90181,0.8771890117847512
8850,Davidson Wildcats,Fordham Rams,A-10,1,0,0,1.24398,1.175058432067918
8851,Presbyterian Blue Hose,High Point Panthers,Big South,0,1,0,0.95839,0.9474186103060473
8852,High Point Panthers,Presbyterian Blue Hose,Big South,1,0,0,1.16242,1.0138252692342178
8853,Liberty Flames,Gardner-Webb Runnin' Bulldogs,Big South,0,1,0,1.04981,0.9800499230106582
8854,Gardner-Webb Runnin' Bulldogs,Liberty Flames,Big South,1,0,0,1.20796,1.1306323406950987
8855,The Citadel Bulldogs,Wofford Terriers,Southern,0,1,0,0.95364,0.9865272368397097
8856,Wofford Terriers,The Citadel Bulldogs,Southern,1,0,0,1.37061,1.111804360528205
8857,Mercer Bears,Samford Bulldogs,Southern,0,0,1,0.99115,0.8838061990177299
8858,Samford Bulldogs,Mercer Bears,Southern,0,0,1,0.97337,0.9170075915834744
8859,South Carolina Upstate Spartans,Florida Gulf Coast Eagles,ASUN,0,1,0,1.13156,1.1938321626732271
8860,Florida Gulf Coast Eagles,South Carolina Upstate Spartans,ASUN,1,0,0,1.40413,1.3873765187062441
8861,Northern Kentucky Norse,North Florida Ospreys,ASUN,0,1,0,1.14232,1.15702465709764
8862,North Florida Ospreys,Northern Kentucky Norse,ASUN,1,0,0,1.39906,1.3090061711590222
8863,Northwestern State Demons,New Orleans Privateers,Southland,0,1,0,1.19621,1.161945446581826
8864,New Orleans Privateers,Northwestern State Demons,Southland,1,0,0,1.19405,1.0579902813453033
8865,Tennessee Volunteers,Ole Miss Rebels,SEC,0,0,1,1.05876,1.0487996332979435
8866,Ole Miss Rebels,Tennessee Volunteers,SEC,0,0,1,1.10936,1.0694676391631195
8867,South Alabama Jaguars,Georgia Southern Eagles,Sun Belt,0,1,0,1.0906,1.1554011110561175
8868,Georgia Southern Eagles,South Alabama Jaguars,Sun Belt,1,0,0,1.20424,1.1295347696807476
8869,Miami (OH) RedHawks,Akron Zips,MAC,0,1,0,0.87989,0.903245900428318
8870,Akron Zips,Miami (OH) RedHawks,MAC,1,0,0,0.7933,0.6967440184133992
8871,Georgia Bulldogs,Alabama Crimson Tide,SEC,0,1,0,1.01282,1.0031002800878592
8872,Alabama Crimson Tide,Georgia Bulldogs,SEC,1,0,0,0.98643,0.9900798315777886
8873,UT Martin Skyhawks,SIU Edwardsville Cougars,OVC,0,1,0,1.03376,1.0285294419561823
8874,SIU Edwardsville Cougars,UT Martin Skyhawks,OVC,1,0,0,1.21347,1.1538531066496118
8875,UC Santa Barbara Gauchos,Cal State Fullerton Titans,Big West,0,1,0,1.19235,1.1330458394289011
8876,Cal State Fullerton Titans,UC Santa Barbara Gauchos,Big West,1,0,0,0.9599,0.9396605399349549
8877,Abilene Christian Wildcats,SE Louisiana Lions,Southland,0,1,0,0.93688,0.9486329050404858
8878,SE Louisiana Lions,Abilene Christian Wildcats,Southland,1,0,0,0.94917,0.8309040993465665
8879,Marshall Thundering Herd,UAB Blazers,CUSA,0,1,0,0.81759,0.8734973363407549
8880,UAB Blazers,Marshall Thundering Herd,CUSA,1,0,0,1.08319,1.0442456747984783
8881,East Tennessee State Buccaneers,Chattanooga Mocs,Southern,0,1,0,0.92169,0.8901908864954137
8882,Chattanooga Mocs,East Tennessee State Buccaneers,Southern,1,0,0,1.03548,0.938207857229881
8883,DePaul Blue Demons,Georgetown Hoyas,Big East,0,1,0,1.07723,1.0789354850956525
8884,Georgetown Hoyas,DePaul Blue Demons,Big East,1,0,0,1.14617,1.0182992482577462
8885,Denver Pioneers,Western Illinois Leathernecks,Summit,0,1,0,1.20886,1.1897407426888043
8886,Western Illinois Leathernecks,Denver Pioneers,Summit,1,0,0,0.93807,0.8922052485499502
8887,Oral Roberts Golden Eagles,South Dakota State Jackrabbits,Summit,0,1,0,0.87478,0.9380876270209761
8888,South Dakota State Jackrabbits,Oral Roberts Golden Eagles,Summit,1,0,0,1.39786,1.337611445100944
8889,Loyola Chicago Ramblers,Illinois State Redbirds,MVC,0,1,0,1.06655,1.1436900396608152
8890,Illinois State Redbirds,Loyola Chicago Ramblers,MVC,1,0,0,1.20747,1.1943498750769304
8891,Wright State Raiders,Valparaiso Beacons,Horizon,0,1,0,0.85616,0.8999608203334885
8892,Valparaiso Beacons,Wright State Raiders,Horizon,1,0,0,1.07529,1.0213277454200558
8893,UL Monroe Warhawks,Arkansas State Red Wolves,Sun Belt,0,1,0,1.09581,1.0893506793592358
8894,Arkansas State Red Wolves,UL Monroe Warhawks,Sun Belt,1,0,0,1.16035,1.1959213711535246
8895,Louisiana Ragin' Cajuns,UT Arlington Mavericks,Sun Belt,0,1,0,1.14391,1.1611984158302915
8896,UT Arlington Mavericks,Louisiana Ragin' Cajuns,Sun Belt,1,0,0,0.97534,0.9874785419365976
8897,Arkansas-Pine Bluff Golden Lions,Texas Southern Tigers,SWAC,0,1,0,0.80724,0.8420068150672638
8898,Texas Southern Tigers,Arkansas-Pine Bluff Golden Lions,SWAC,1,0,0,0.94329,0.9462474915635818
8899,Belmont Bruins,Tennessee Tech Golden Eagles,OVC,0,1,0,1.44221,1.383312843408802
8900,Tennessee Tech Golden Eagles,Belmont Bruins,OVC,1,0,0,1.27411,1.2254547690966875
8901,Eastern Michigan Eagles,Northern Illinois Huskies,MAC,0,1,0,1.14177,1.1134792393794264
8902,Northern Illinois Huskies,Eastern Michigan Eagles,MAC,1,0,0,1.0197,1.0120362249404051
8903,Fresno State Bulldogs,Utah State Aggies,Mountain West,0,1,0,1.26759,1.266230045067025
8904,Utah State Aggies,Fresno State Bulldogs,Mountain West,1,0,0,1.39042,1.3227225039012274
8905,UTSA Roadrunners,UTEP Miners,CUSA,0,1,0,1.07139,1.1431981344217932
8906,UTEP Miners,UTSA Roadrunners,CUSA,1,0,0,1.15853,1.070470562647347
8907,New Mexico State Aggies,Grand Canyon Lopes,WAC,0,1,0,1.23599,1.2611121638123672
8908,Grand Canyon Lopes,New Mexico State Aggies,WAC,1,0,0,0.93675,1.072435745162022
8909,Idaho Vandals,Southern Utah Thunderbirds,Big Sky,0,1,0,1.08214,0.9834586922271287
8910,Southern Utah Thunderbirds,Idaho Vandals,Big Sky,1,0,0,1.11931,1.0156278326626116
8911,Weber State Wildcats,Montana Grizzlies,Big Sky,0,1,0,1.04498,1.027245095759453
8912,Montana Grizzlies,Weber State Wildcats,Big Sky,1,0,0,1.24008,1.1692956039746754
8913,UT Rio Grande Valley Vaqueros,Utah Valley Wolverines,WAC,0,1,0,0.91081,0.9642544713452851
8914,Utah Valley Wolverines,UT Rio Grande Valley Vaqueros,WAC,1,0,0,1.31671,1.3067494104815336
8915,Cincinnati Bearcats,Houston Cougars,American,0,1,0,1.08149,1.0703025118106102
8916,Houston Cougars,Cincinnati Bearcats,American,1,0,0,0.93131,1.026972219810957
8917,Hawai'i Rainbow Warriors,UC Davis Aggies,Big West,0,1,0,1.04105,1.0042994999133859
8918,UC Davis Aggies,Hawai'i Rainbow Warriors,Big West,1,0,0,1.13491,1.1306795785827695
8919,Cal State Northridge Matadors,UC Irvine Anteaters,Big West,0,1,0,1.01234,1.069799779207414
8920,UC Irvine Anteaters,Cal State Northridge Matadors,Big West,1,0,0,1.20663,1.1144500413941687
8921,Cal Poly Mustangs,UC Riverside Highlanders,Big West,0,1,0,0.85319,0.8500729671069993
8922,UC Riverside Highlanders,Cal Poly Mustangs,Big West,1,0,0,0.91709,0.9035403124637701
8923,San Diego State Aztecs,San José State Spartans,Mountain West,0,1,0,1.25707,1.1756956747173735
8924,San José State Spartans,San Diego State Aztecs,Mountain West,1,0,0,0.91203,1.0065111978790418
8925,Kansas City Roos,Cal State Bakersfield Roadrunners,WAC,0,1,0,1.27938,1.3672904866908127
8926,Cal State Bakersfield Roadrunners,Kansas City Roos,WAC,1,0,0,1.30514,1.3232960684398576
8927,Chicago State Cougars,Seattle U Redhawks,WAC,0,1,0,0.55829,0.6675365357000662
8928,Seattle U Redhawks,Chicago State Cougars,WAC,1,0,0,1.08745,1.1289697692773204
8929,Portland Pilots,Pacific Tigers,WCC,0,1,0,1.19145,1.0672318675697263
8930,Pacific Tigers,Portland Pilots,WCC,1,0,0,1.19819,1.104925148505361
8931,Northern Colorado Bears,Portland State Vikings,Big Sky,0,1,0,1.24166,1.1948579663786905
8932,Portland State Vikings,Northern Colorado Bears,Big Sky,1,0,0,1.47284,1.292206231858414
8933,North Dakota Fighting Hawks,Sacramento State Hornets,Big Sky,0,1,0,1.12631,1.0439634378489997
8934,Sacramento State Hornets,North Dakota Fighting Hawks,Big Sky,1,0,0,1.32082,1.2211733310454487
8935,Colorado Buffaloes,Oregon State Beavers,Pac-12,0,1,0,0.87968,0.9389164101498401
8936,Oregon State Beavers,Colorado Buffaloes,Pac-12,1,0,0,1.09393,1.0545198544978465
8937,Florida State Seminoles,Virginia Cavaliers,ACC,0,1,0,0.72045,0.8354676640880129
8938,Virginia Cavaliers,Florida State Seminoles,ACC,1,0,0,0.9507,0.8743934443465559
8939,Utah Utes,Oregon Ducks,Pac-12,0,1,0,0.95174,0.9354261544477488
8940,Oregon Ducks,Utah Utes,Pac-12,1,0,0,1.16077,1.21286539021816
8941,Evansville Purple Aces,Wichita State Shockers,MVC,0,1,0,0.7169,0.8075599321242167
8942,Wichita State Shockers,Evansville Purple Aces,MVC,1,0,0,1.02644,1.0078020227108793
8943,Ohio State Buckeyes,Michigan Wolverines,Big Ten,0,1,0,1.01879,0.9985519742698368
8944,Michigan Wolverines,Ohio State Buckeyes,Big Ten,1,0,0,1.12007,1.123135994923663
8945,Charleston Cougars,James Madison Dukes,CAA,0,1,0,1.04235,1.0129932643603774
8946,James Madison Dukes,Charleston Cougars,CAA,1,0,0,1.19248,1.150834700023472
8947,Lafayette Leopards,Lehigh Mountain Hawks,Patriot,0,1,0,1.11683,1.1527624111590282
8948,Lehigh Mountain Hawks,Lafayette Leopards,Patriot,1,0,0,1.04854,0.9223231776941319
8949,Colgate Raiders,Loyola Maryland Greyhounds,Patriot,0,1,0,1.06293,1.0615424553852197
8950,Loyola Maryland Greyhounds,Colgate Raiders,Patriot,1,0,0,1.08113,1.0124356288089749
8951,Boston University Terriers,Bucknell Bison,Patriot,0,1,0,1.06261,1.050630732399794
8952,Bucknell Bison,Boston University Terriers,Patriot,1,0,0,1.17617,1.0816126812288165
8953,American University Eagles,Army Black Knights,Patriot,0,1,0,1.02796,1.0139845356019348
8954,Army Black Knights,American University Eagles,Patriot,1,0,0,1.24834,1.248262692038683
8955,Western Kentucky Hilltoppers,Middle Tennessee Blue Raiders,CUSA,0,1,0,1.05187,1.090526779065459
8956,Middle Tennessee Blue Raiders,Western Kentucky Hilltoppers,CUSA,1,0,0,1.07978,1.0661614776101034
8957,Furman Paladins,UNC Greensboro Spartans,Southern,0,1,0,0.8395,0.7604844754226677
8958,UNC Greensboro Spartans,Furman Paladins,Southern,1,0,0,1.42787,1.2657673760178303
8959,Holy Cross Crusaders,Navy Midshipmen,Patriot,0,1,0,1.11425,1.10635998867298
8960,Navy Midshipmen,Holy Cross Crusaders,Patriot,1,0,0,1.277,1.2283551025190627
8961,Memphis Tigers,UCF Knights,American,0,1,0,1.0667,0.9881202046683197
8962,UCF Knights,Memphis Tigers,American,1,0,0,0.93571,0.9893223123263194
8963,Missouri State Bears,Drake Bulldogs,MVC,0,1,0,0.7597,0.6325195947707829
8964,Drake Bulldogs,Missouri State Bears,MVC,1,0,0,1.33022,1.2449161262235702
8965,La Salle Explorers,Saint Louis Billikens,A-10,0,1,0,0.93897,0.8787657766661443
8966,Saint Louis Billikens,La Salle Explorers,A-10,1,0,0,0.99597,1.0482696135171565
8967,UIC Flames,Oakland Golden Grizzlies,Horizon,0,0,1,0.95754,0.8824195927094273
8968,Oakland Golden Grizzlies,UIC Flames,Horizon,0,0,1,1.37958,1.319514883479407
8969,Iowa Hawkeyes,Nebraska Cornhuskers,Big Ten,0,1,0,1.26949,1.282581718850588
8970,Nebraska Cornhuskers,Iowa Hawkeyes,Big Ten,1,0,0,0.78346,0.7640133416515524
8971,Cleveland State Vikings,Milwaukee Panthers,Horizon,0,1,0,1.08885,1.0483688822167998
8972,Milwaukee Panthers,Cleveland State Vikings,Horizon,1,0,0,1.24187,1.212055346687406
8973,Monmouth Hawks,Iona Gaels,MAAC,0,1,0,1.05532,1.0400825861712406
8974,Iona Gaels,Monmouth Hawks,MAAC,1,0,0,1.0818,1.0865179468807162
8975,Tulane Green Wave,UConn Huskies,American,0,1,0,1.01858,1.084883952387789
8976,UConn Huskies,Tulane Green Wave,American,1,0,0,1.13519,1.1070769853511682
8977,William & Mary Tribe,Hofstra Pride,CAA,0,1,0,1.19389,1.1714255934445668
8978,Hofstra Pride,William & Mary Tribe,CAA,1,0,0,1.17075,1.1021671149000183
8979,Indiana Hoosiers,Rutgers Scarlet Knights,Big Ten,0,1,0,1.2718,1.211363785665405
8980,Rutgers Scarlet Knights,Indiana Hoosiers,Big Ten,1,0,0,0.82721,0.6900938003232852
8981,Temple Owls,Tulsa Golden Hurricane,American,0,1,0,0.62926,0.7188146246393079
8982,Tulsa Golden Hurricane,Temple Owls,American,1,0,0,0.89073,0.9500798936238728
8983,Southeast Missouri State Redhawks,Eastern Illinois Panthers,OVC,0,1,0,1.07133,1.0641493467296717
8984,Eastern Illinois Panthers,Southeast Missouri State Redhawks,OVC,1,0,0,1.26483,1.2242881461014403
8985,Michigan State Spartans,Illinois Fighting Illini,Big Ten,0,1,0,1.02796,1.0394480459662163
8986,Illinois Fighting Illini,Michigan State Spartans,Big Ten,1,0,0,0.93069,0.9435627946729086
8987,USC Trojans,Arizona State Sun Devils,Pac-12,0,1,0,0.94261,0.9411614505584159
8988,Arizona State Sun Devils,USC Trojans,Pac-12,1,0,0,1.03455,0.9705294649686368
8989,Washington Huskies,Washington State Cougars,Pac-12,0,1,0,1.4779,1.365993175978082
8990,Washington State Cougars,Washington Huskies,Pac-12,1,0,0,1.40675,1.3552907224681132
8991,Kansas Jayhawks,Kansas State Wildcats,Big 12,0,1,0,1.01461,1.0019014733100677
8992,Kansas State Wildcats,Kansas Jayhawks,Big 12,1,0,0,1.0988,1.11219826130129
8993,Louisville Cardinals,Georgia Tech Yellow Jackets,ACC,0,1,0,0.85329,0.8510301300351057
8994,Georgia Tech Yellow Jackets,Louisville Cardinals,ACC,1,0,0,0.83793,0.8916150695498063
8995,Austin Peay Governors,Eastern Kentucky Colonels,OVC,0,1,0,1.00462,1.0469280566673334
8996,Eastern Kentucky Colonels,Austin Peay Governors,OVC,1,0,0,1.24086,1.1836472106642708
8997,Manhattan Jaspers,Marist Red Foxes,MAAC,0,1,0,1.04729,1.034369683743721
8998,Marist Red Foxes,Manhattan Jaspers,MAAC,1,0,0,0.81902,0.8300509842008753
8999,Delaware State Hornets,Norfolk State Spartans,MEAC,0,1,0,1.05054,1.1025175594166978
9000,Norfolk State Spartans,Delaware State Hornets,MEAC,1,0,0,1.23283,1.2184198503748895
9001,Coastal Carolina Chanticleers,Longwood Lancers,Big South,0,1,0,1.12884,1.0495771320743428
9002,Longwood Lancers,Coastal Carolina Chanticleers,Big South,1,0,0,0.92558,0.9162668251163408
9003,Northwestern State Demons,Nicholls Colonels,Southland,0,1,0,1.1961,1.17544543169855
9004,Nicholls Colonels,Northwestern State Demons,Southland,1,0,0,0.88885,0.7527902813453032
9005,Morgan State Bears,North Carolina A&T Aggies,MEAC,0,1,0,0.98892,0.9886751237408485
9006,North Carolina A&T Aggies,Morgan State Bears,MEAC,1,0,0,1.02796,1.0011820052995266
9007,Howard Bison,South Carolina State Bulldogs,MEAC,0,1,0,1.20192,1.2300531297039616
9008,South Carolina State Bulldogs,Howard Bison,MEAC,1,0,0,1.06326,1.138801716875975
9009,Morehead State Eagles,Tennessee State Tigers,OVC,0,1,0,1.32834,1.3008570614390862
9010,Tennessee State Tigers,Morehead State Eagles,OVC,1,0,0,1.11289,1.119260668940772
9011,New Orleans Privateers,SE Louisiana Lions,Southland,0,1,0,1.1772,1.1889529050404857
9012,SE Louisiana Lions,New Orleans Privateers,Southland,1,0,0,1.15495,1.0875072961872188
9013,Lamar Cardinals,Stephen F. Austin Lumberjacks,Southland,0,1,0,1.08081,1.1522735011730845
9014,Stephen F. Austin Lumberjacks,Lamar Cardinals,Southland,1,0,0,1.47055,1.4074557067208526
9015,Houston Christian Huskies,Incarnate Word Cardinals,Southland,0,1,0,0.98971,0.934117440316875
9016,Incarnate Word Cardinals,Houston Christian Huskies,Southland,1,0,0,1.16786,1.0544065385043422
9017,Xavier Musketeers,St. John's Red Storm,Big East,0,0,1,0.92083,0.9200372025084297
9018,St. John's Red Storm,Xavier Musketeers,Big East,0,0,1,0.94995,0.9351504232882247
9019,Alabama A&M Bulldogs,Alcorn State Braves,SWAC,0,0,1,1.14452,1.1070477250435422
9020,Alcorn State Braves,Alabama A&M Bulldogs,SWAC,0,0,1,0.98784,0.977041576138093
9021,Florida A&M Rattlers,Savannah State Tigers,MEAC,0,1,0,0.88798,0.9446979055678769
9022,Savannah State Tigers,Florida A&M Rattlers,MEAC,1,0,0,1.02861,0.94044269722549
9023,Mississippi Valley State Delta Devils,Texas Southern Tigers,SWAC,0,1,0,1.10719,1.1419568150672637
9024,Texas Southern Tigers,Mississippi Valley State Delta Devils,SWAC,1,0,0,1.20416,1.1257576398700868
9025,Arkansas-Pine Bluff Golden Lions,Prairie View A&M Panthers,SWAC,0,1,0,0.90879,0.9963930606140847
9026,Prairie View A&M Panthers,Arkansas-Pine Bluff Golden Lions,SWAC,1,0,0,1.20169,1.2046474915635816
